Date,Content,Video title,Video publish time,Views
2016-06-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-06-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-07-31,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-08-31,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-09-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-10-31,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-11-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2016-12-31,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-29,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-30,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-01-31,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-23,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-24,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-25,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-26,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-27,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-02-28,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-01,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-02,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-03,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-04,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-05,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-06,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-07,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-08,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-09,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-10,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-11,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-12,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-13,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-14,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-15,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-16,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-17,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-18,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-19,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-20,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-21,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
2017-03-22,okaxKzoyMK0,Coriolis Effect Demonstration (with Drones),"Jan 7, 2019",0
